Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
11,303,85,Jul 03,LAD,,PIT,W8-3,GS-6,W(2-4),4,6,4,2,2,0,2,0,0,2.86,21,74,56,17,8,9,10,6,1,0,58,,,0,0,0,21,2,0,0,1,0,0,0.83,0.095,0.84,15.1,30,1t start tie,6t 3 out a3
12,304,90,Jul 09,LAD,@,SD,W8-2,GS-6,W(3-4),5,6,2,0,0,1,5,0,0,2.61,22,89,60,13,8,8,8,4,1,0,72,,,0,0,0,21,0,0,0,0,0,1,0.61,0.216,2.73,25.7,45,1b start tie,6b 3 out a5
13,305,96,Jul 15,LAD,,LAA,W5-3,GS-7,,5,6.2,6,3,3,4,8,1,1,2.74,30,108,71,17,12,11,6,2,1,0,54,,,0,0,1,24,2,0,0,0,0,0,1.35,0.021,-0.11,18.4,35,1t start tie,7t 12- 2 out tie
14,306,98,Jul 21,LAD,@,MIL,L2-4,GS-6,L(3-5),5,6,7,4,1,0,5,1,0,2.64,26,88,61,18,11,11,9,4,2,0,53,,,0,0,0,25,1,1,0,1,0,1,1.29,-0.233,-1.04,17.3,30,1b start a 2,6b 3 out d2
15,307,104,Jul 27,LAD,@,ATL,W4-1,GS-8,W(4-5),5,7.2,6,1,1,0,8,0,1,2.52,29,101,71,11,13,11,9,5,1,0,71,,,0,0,0,28,1,0,0,0,0,0,1.11,0.243,2.44,31.05,56,1b start tie,8b 12- 2 out a3
16,308,110,Aug 02,LAD,,MIL,W21-5,GS-6,W(5-5),5,6,5,2,2,2,7,1,0,2.55,25,98,67,15,15,9,7,5,0,0,59,,,0,0,0,23,2,0,0,0,0,0,0.79,0.068,0.84,23.3,45,1t start tie,6t 3 out a8
17,309,115,Aug 08,LAD,@,OAK,L2-3,GS-6,,5,6,6,2,2,0,1,0,0,2.58,24,97,64,16,4,9,14,4,4,0,53,,,0,0,0,24,0,0,0,0,0,0,0.95,0.054,1.01,7.9,15,1b start tie,6b 3 out d1
18,310,120,Aug 13,LAD,,SF,L2-5,GS-8,,4,8,4,1,1,0,9,0,0,2.47,27,110,78,17,15,13,5,3,1,0,79,,,1,0,0,27,0,0,0,1,0,0,1.24,0.444,2.79,31.6,48,1t start tie,8t 3 out a1
19,311,125,Aug 19,LAD,@,SEA,W12-1,GS-7,W(6-5),5,7,4,1,1,1,7,0,0,2.4,26,88,71,12,14,10,8,4,3,0,71,,,0,0,0,25,1,0,0,0,0,0,0.32,0.107,2.36,28.75,51,1b start a 5,7b 3 out a8
20,312,130,Aug 25,LAD,,SD,W5-4,GS-8,,5,8,7,3,2,0,9,1,0,2.39,31,107,77,18,14,9,13,4,3,0,67,,,0,0,0,30,1,0,0,0,0,1,1.15,0.2,0.79,27.8,45,1t start tie,8t 3 out a1
21,313,136,Sep 01,LAD,,ARI,W3-2,GS-7,,6,7,4,2,2,0,3,2,0,2.4,27,91,67,20,7,12,11,2,1,0,64,,,0,0,0,26,0,0,0,0,0,1,0.66,0.073,1.31,15.35,24,1t start tie,7t 3 out d2
22,314,141,Sep 07,LAD,@,COL,W4-2,GS-6,W(7-5),5,6,6,2,2,1,7,1,0,2.42,25,98,62,10,13,8,9,3,3,0,58,,,0,0,0,24,2,0,0,0,0,0,1.19,0.18,1.4,23.3,45,1b start a 1,6b 3 out a2
23,315,147,Sep 13,LAD,@,STL,W9-7,GS-6,W(8-5),5,6,8,4,3,2,8,1,0,2.51,29,92,63,16,9,10,9,7,1,0,48,,,0,0,0,26,2,0,0,0,1,1,0.91,0.052,-1.19,21.5,45,1b start a 3,6b 3 out a4
24,316,152,Sep 18,LAD,,COL,W3-2,GS-7,,4,7,3,2,1,5,3,1,0,2.45,29,97,60,14,9,12,9,3,1,0,63,,,2,1,1,23,0,0,0,0,0,1,1.27,0.155,1.31,14.95,27,1t start tie,7t 3 out tie
25,317,157,Sep 24,LAD,@,ARI,W7-4,GS-6,W(9-5),5,6,6,3,3,1,6,1,0,2.53,25,84,55,13,9,6,12,5,0,0,53,,,0,0,0,24,2,1,0,0,0,0,0.9,-0.059,0.13,19.3,39,1b start a 1,6b 3 out d1
26,318,161,Sep 29,LAD,@,SF,W10-6,GS-5,,4,5,8,5,5,0,4,0,0,2.73,22,79,52,9,5,6,12,7,1,0,35,,,0,1,0,21,2,0,0,0,1,0,1.18,-0.388,-2.71,4.45,12,1b start a 1,5b 3 out tie
,,,,,,,16-10,,W-L:9-5,4.7,161.1,139,55,49,29,155,17,2,2.73,650,2364,68.00%,17.00%,11.00%,0.99,,24.00%,8.00%,0,59,,---%,3,2,2,612,30,2,0,8,2,9,1.01,1.994,22.26,509,910,,
