Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,RE24,DFS(DK),DFS(FD),Entered,Exited
11,24,52,May 31,PHI,,WSH,L1-5,GS-6,L(4-4),5,6.0,5,2,2,1,6,2,0,2.88,23,96,64,21,9,6,10,4,1,0,59,,,0,0,0,22,1,0,0,1,0,0,.98,0.051,0.95,,,1t start tie,6t 3 out d1
12,25,57,Jun 5,PHI,,MIL,W8-1,GS-6,W(5-4),4,6.0,8,0,0,2,9,0,0,2.65,28,103,69,23,12,9,9,6,1,0,63,,,2,0,0,25,0,0,0,0,0,0,1.26,0.261,2.95,,,1t start tie,6t 3 out a8
13,26,62,Jun 11,PHI,@,WSH,L0-8,GS-4,L(5-5),5,3.2,7,4,4,1,3,0,1,2.98,20,82,50,20,6,11,4,3,0,0,33,,,0,0,0,17,1,0,0,1,0,0,.93,-0.238,-2.29,,,1b start tie,4b -2- 2 out d4
14,27,67,Jun 16,PHI,,TOR,L2-13,GS-4,L(5-6),4,3.0,8,8,6,3,5,2,0,3.51,20,79,44,22,1,6,6,5,0,0,17,,,0,0,0,16,1,0,0,0,0,1,.68,-0.335,-5.36,,,1t start tie,4t 123 0 out d5
15,28,72,Jun 21,PHI,@,MIN,L10-14,GS-3,L(5-7),4,3.0,7,8,7,3,2,0,0,4.11,20,71,44,13,2,10,5,4,1,0,14,,,1,0,0,16,1,1,0,0,1,1,1.38,-0.695,-6.48,,,1b start a 1,3b 3 out d2
16,29,77,Jun 26,PHI,@,SF,L7-8,GS-4,,4,3.1,10,5,5,0,4,0,3,4.45,22,77,52,16,7,9,6,5,0,0,24,,,0,0,0,19,3,0,0,1,0,0,1.12,-0.366,-3.98,,,1b start a 1,4b 12- 1 out d2
17,30,82,Jul 2,PHI,,KC,L2-6,GS-5,L(5-8),5,5.0,6,5,5,1,7,1,0,4.69,22,95,65,17,12,7,7,4,1,0,41,,,0,0,0,21,1,0,0,0,0,0,.97,-0.329,-2.55,,,1t start tie,5t 3 out d4
18,31,94,Jul 18,PHI,,MIA,L2-3,GS-6,,15,6.0,2,0,0,1,5,0,0,4.41,20,68,45,15,7,9,5,2,1,0,72,,,0,0,0,18,0,0,0,1,0,0,1.07,0.366,2.95,,,1t start tie,6t 3 out a1
19,32,99,Jul 23,PHI,@,PIT,L4-7,GS-5,L(5-9),4,4.0,6,6,6,2,5,0,0,4.75,20,80,46,17,7,7,6,1,0,0,29,,,0,0,0,18,1,1,0,0,0,0,1.15,-0.387,-3.03,,,1b start a 1,5b 12- 0 out d1
20,33,104,Jul 28,PHI,@,ATL,W7-5,GS-5,W(6-9),4,5.0,8,3,3,3,5,0,1,4.78,27,95,61,21,10,12,6,4,0,0,41,,,0,0,0,22,1,1,0,0,1,0,.65,0.061,-0.57,,,1b start a 5,5b 3 out a4
,,,,,,,8-12,,W-L:6-9,4.4,111.0,116,68,59,29,121,10,6,4.78,483,1796,66%,24%,10%,1.36,,25%,4%,0,50,,---%,5,1,1,439,20,4,3,5,4,6,1.02,-0.628,-11.83,,,,
